,created_at,url,id
2,2022-04-09T19:15:36Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,18644
3,2022-04-17T01:59:49Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,18644
4,2022-04-24T12:53:34Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,18644
5,2022-04-29T01:38:06Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,18644
6,2022-04-29T02:22:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,18644
7,2022-05-16T04:06:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,18644
8,2022-05-23T04:04:46Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,18644
9,2022-06-06T05:24:38Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,18644
10,2022-06-16T19:53:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,18644
11,2022-06-19T19:47:53Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,18644
12,2022-06-25T21:24:26Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,18644
13,2022-07-04T15:13:28Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,18644
14,2022-07-18T19:15:28Z,https://courses.bootcampspot.com/api/v1/courses/1267/assignments/25245/submissions,18644
15,2022-08-01T01:05:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,18644
16,2022-08-09T03:04:27Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,18644
17,2022-08-15T09:20:02Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,18644
0,2022-03-20T02:14:41Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,16793
1,2022-04-04T04:17:32Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,16793
2,2022-04-11T05:55:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,16793
3,2022-04-25T02:51:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,16793
4,2022-05-02T06:13:36Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,16793
5,2022-05-09T08:05:49Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,16793
6,2022-05-15T17:25:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,16793
7,2022-05-23T14:45:43Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,16793
8,2022-05-23T21:43:24Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,16793
